variable,api,year,month,date,valor,periodo
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2021,9,2021-09-01,116.338,Sep 2021
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2021,10,2021-10-01,117.079,Oct 2021
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2021,11,2021-11-01,118.567,Nov 2021
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2021,12,2021-12-01,118.686,Dic 2021
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,1,2022-01-01,119.166,Ene 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,2,2022-02-01,119.777,Feb 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,3,2022-03-01,121.007,Mar 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,4,2022-04-01,121.809,Abr 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,5,2022-05-01,122.826,May 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,6,2022-06-01,123.963,Jun 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,7,2022-07-01,124.531,Jul 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,8,2022-08-01,125.59,Ago 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,9,2022-09-01,126.68,Sep 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,10,2022-10-01,127.736,Oct 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,11,2022-11-01,128.201,Nov 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2022,12,2022-12-01,128.589,Dic 2022
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,1,2023-01-01,129.91,Ene 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,2,2023-02-01,130.2,Feb 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,3,2023-03-01,130.665,Mar 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,4,2023-04-01,130.745,Abr 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,5,2023-05-01,130.646,May 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,6,2023-06-01,130.627,Jun 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,7,2023-07-01,131.217,Jul 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,8,2023-08-01,132.45,Ago 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,9,2023-09-01,132.772,Sep 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,10,2023-10-01,133.413,Oct 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,11,2023-11-01,133.667,Nov 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2023,12,2023-12-01,134.814,Dic 2023
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,1,2024-01-01,136.565,Ene 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,2,2024-02-01,135.448,Feb 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,3,2024-03-01,136.174,Mar 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,4,2024-04-01,136.601,Abr 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,5,2024-05-01,136.962,May 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,6,2024-06-01,137.318,Jun 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,7,2024-07-01,139.282,Jul 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,8,2024-08-01,139.449,Ago 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,9,2024-09-01,139.027,Sep 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,10,2024-10-01,139.816,Oct 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,11,2024-11-01,140.728,Nov 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2024,12,2024-12-01,141.199,Dic 2024
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,1,2025-01-01,141.796,Ene 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,2,2025-02-01,141.464,Feb 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,3,2025-03-01,141.919,Mar 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,4,2025-04-01,142.828,Abr 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,5,2025-05-01,144.122,May 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,6,2025-06-01,144.072,Jun 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,7,2025-07-01,144.528,Jul 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,8,2025-08-01,144.238,Ago 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,9,2025-09-01,144.114,Sep 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,10,2025-10-01,144.237,Oct 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,11,2025-11-01,145.294,Nov 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2025,12,2025-12-01,145.953,Dic 2025
"San Andrés Tuxtla, Ver.",v_ciudad_888070,2026,1,2026-01-01,147.188,Ene 2026
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,1,2018-01-01,98.173025255239,Ene 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,2,2018-02-01,98.800674667144,Feb 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,3,2018-03-01,99.088751567258,Mar 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,4,2018-04-01,98.998447668518,Abr 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,5,2018-05-01,99.142486118574,May 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,6,2018-06-01,99.219356379485,Jun 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,7,2018-07-01,99.855215236731,Jul 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,8,2018-08-01,100.754,Ago 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,9,2018-09-01,101.236,Sep 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,10,2018-10-01,101.26,Oct 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,11,2018-11-01,101.82,Nov 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2018,12,2018-12-01,102.315,Dic 2018
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,1,2019-01-01,102.938,Ene 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,2,2019-02-01,103.167,Feb 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,3,2019-03-01,103.424,Mar 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,4,2019-04-01,103.565,Abr 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,5,2019-05-01,103.468,May 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,6,2019-06-01,103.537,Jun 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,7,2019-07-01,104.16,Jul 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,8,2019-08-01,103.969,Ago 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,9,2019-09-01,104.299,Sep 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,10,2019-10-01,104.532,Oct 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,11,2019-11-01,104.906,Nov 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2019,12,2019-12-01,105.374,Dic 2019
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,1,2020-01-01,106.411,Ene 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,2,2020-02-01,106.831,Feb 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,3,2020-03-01,106.591,Mar 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,4,2020-04-01,105.194,Abr 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,5,2020-05-01,106.145,May 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,6,2020-06-01,107.559,Jun 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,7,2020-07-01,108.13,Jul 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,8,2020-08-01,108.292,Ago 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,9,2020-09-01,108.908,Sep 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,10,2020-10-01,109.523,Oct 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,11,2020-11-01,109.264,Nov 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2020,12,2020-12-01,109.752,Dic 2020
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,1,2021-01-01,110.96,Ene 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,2,2021-02-01,111.744,Feb 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,3,2021-03-01,112.395,Mar 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,4,2021-04-01,112.848,Abr 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,5,2021-05-01,113.435,May 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,6,2021-06-01,113.749,Jun 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,7,2021-07-01,114.738,Jul 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,8,2021-08-01,115.273,Ago 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,9,2021-09-01,116.105,Sep 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,10,2021-10-01,116.56,Oct 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,11,2021-11-01,117.001,Nov 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2021,12,2021-12-01,117.482,Dic 2021
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,1,2022-01-01,118.148,Ene 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,2,2022-02-01,118.912,Feb 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,3,2022-03-01,120.468,Mar 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,4,2022-04-01,121.566,Abr 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,5,2022-05-01,122.18,May 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,6,2022-06-01,123.379,Jun 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,7,2022-07-01,124.234,Jul 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,8,2022-08-01,125.541,Ago 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,9,2022-09-01,126.401,Sep 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,10,2022-10-01,126.746,Oct 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,11,2022-11-01,126.68,Nov 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2022,12,2022-12-01,126.854,Dic 2022
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,1,2023-01-01,128.166,Ene 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,2,2023-02-01,128.834,Feb 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,3,2023-03-01,129.144,Mar 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,4,2023-04-01,129.515,Abr 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,5,2023-05-01,129.865,May 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,6,2023-06-01,130.048,Jun 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,7,2023-07-01,130.564,Jul 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,8,2023-08-01,131.035,Ago 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,9,2023-09-01,132.03,Sep 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,10,2023-10-01,132.077,Oct 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,11,2023-11-01,132.379,Nov 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2023,12,2023-12-01,133.448,Dic 2023
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,1,2024-01-01,134.65,Ene 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,2,2024-02-01,135.243,Feb 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,3,2024-03-01,135.453,Mar 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,4,2024-04-01,136.072,Abr 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,5,2024-05-01,136.248,May 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,6,2024-06-01,136.514,Jun 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,7,2024-07-01,137.896,Jul 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,8,2024-08-01,137.959,Ago 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,9,2024-09-01,137.753,Sep 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,10,2024-10-01,138.403,Oct 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,11,2024-11-01,138.705,Nov 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2024,12,2024-12-01,139.243,Dic 2024
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,1,2025-01-01,140.034,Ene 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,2,2025-02-01,140.454,Feb 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,3,2025-03-01,140.878,Mar 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,4,2025-04-01,141.933,Abr 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,5,2025-05-01,142.6,May 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,6,2025-06-01,142.868,Jun 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,7,2025-07-01,143.564,Jul 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,8,2025-08-01,144.051,Ago 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,9,2025-09-01,144.235,Sep 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,10,2025-10-01,144.604,Oct 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,11,2025-11-01,144.839,Nov 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2025,12,2025-12-01,145.302,Dic 2025
"San Luis Potosí, S.L.P.",v_ciudad_888500,2026,1,2026-01-01,145.962,Ene 2026
"Tampico, Tamps.",v_ciudad_888930,2018,1,2018-01-01,98.944746057487,Ene 2018
"Tampico, Tamps.",v_ciudad_888930,2018,2,2018-02-01,99.49705045947,Feb 2018
"Tampico, Tamps.",v_ciudad_888930,2018,3,2018-03-01,99.745391587738,Mar 2018
"Tampico, Tamps.",v_ciudad_888930,2018,4,2018-04-01,98.875022523052,Abr 2018
"Tampico, Tamps.",v_ciudad_888930,2018,5,2018-05-01,99.118663188324,May 2018
"Tampico, Tamps.",v_ciudad_888930,2018,6,2018-06-01,99.280045751173,Jun 2018
"Tampico, Tamps.",v_ciudad_888930,2018,7,2018-07-01,99.899723456094,Jul 2018
"Tampico, Tamps.",v_ciudad_888930,2018,8,2018-08-01,100.512,Ago 2018
"Tampico, Tamps.",v_ciudad_888930,2018,9,2018-09-01,100.946,Sep 2018
"Tampico, Tamps.",v_ciudad_888930,2018,10,2018-10-01,102.854,Oct 2018
"Tampico, Tamps.",v_ciudad_888930,2018,11,2018-11-01,102.714,Nov 2018
"Tampico, Tamps.",v_ciudad_888930,2018,12,2018-12-01,103.201,Dic 2018
"Tampico, Tamps.",v_ciudad_888930,2019,1,2019-01-01,103.436,Ene 2019
"Tampico, Tamps.",v_ciudad_888930,2019,2,2019-02-01,103.507,Feb 2019
"Tampico, Tamps.",v_ciudad_888930,2019,3,2019-03-01,103.529,Mar 2019
"Tampico, Tamps.",v_ciudad_888930,2019,4,2019-04-01,101.744,Abr 2019
"Tampico, Tamps.",v_ciudad_888930,2019,5,2019-05-01,101.941,May 2019
"Tampico, Tamps.",v_ciudad_888930,2019,6,2019-06-01,101.736,Jun 2019
"Tampico, Tamps.",v_ciudad_888930,2019,7,2019-07-01,102.381,Jul 2019
"Tampico, Tamps.",v_ciudad_888930,2019,8,2019-08-01,102.57,Ago 2019
"Tampico, Tamps.",v_ciudad_888930,2019,9,2019-09-01,102.765,Sep 2019
"Tampico, Tamps.",v_ciudad_888930,2019,10,2019-10-01,104.882,Oct 2019
"Tampico, Tamps.",v_ciudad_888930,2019,11,2019-11-01,105.132,Nov 2019
"Tampico, Tamps.",v_ciudad_888930,2019,12,2019-12-01,105.434,Dic 2019
"Tampico, Tamps.",v_ciudad_888930,2020,1,2020-01-01,105.96,Ene 2020
"Tampico, Tamps.",v_ciudad_888930,2020,2,2020-02-01,106.173,Feb 2020
"Tampico, Tamps.",v_ciudad_888930,2020,3,2020-03-01,106.057,Mar 2020
"Tampico, Tamps.",v_ciudad_888930,2020,4,2020-04-01,103.551,Abr 2020
"Tampico, Tamps.",v_ciudad_888930,2020,5,2020-05-01,104.65,May 2020
"Tampico, Tamps.",v_ciudad_888930,2020,6,2020-06-01,105.524,Jun 2020
"Tampico, Tamps.",v_ciudad_888930,2020,7,2020-07-01,106.255,Jul 2020
"Tampico, Tamps.",v_ciudad_888930,2020,8,2020-08-01,106.383,Ago 2020
"Tampico, Tamps.",v_ciudad_888930,2020,9,2020-09-01,106.449,Sep 2020
"Tampico, Tamps.",v_ciudad_888930,2020,10,2020-10-01,108.247,Oct 2020
"Tampico, Tamps.",v_ciudad_888930,2020,11,2020-11-01,108.106,Nov 2020
"Tampico, Tamps.",v_ciudad_888930,2020,12,2020-12-01,108.796,Dic 2020
"Tampico, Tamps.",v_ciudad_888930,2021,1,2021-01-01,109.859,Ene 2021
"Tampico, Tamps.",v_ciudad_888930,2021,2,2021-02-01,110.11,Feb 2021
"Tampico, Tamps.",v_ciudad_888930,2021,3,2021-03-01,111.243,Mar 2021
"Tampico, Tamps.",v_ciudad_888930,2021,4,2021-04-01,110.084,Abr 2021
"Tampico, Tamps.",v_ciudad_888930,2021,5,2021-05-01,110.513,May 2021
"Tampico, Tamps.",v_ciudad_888930,2021,6,2021-06-01,111.66,Jun 2021
"Tampico, Tamps.",v_ciudad_888930,2021,7,2021-07-01,112.244,Jul 2021
"Tampico, Tamps.",v_ciudad_888930,2021,8,2021-08-01,112.624,Ago 2021
"Tampico, Tamps.",v_ciudad_888930,2021,9,2021-09-01,113.366,Sep 2021
"Tampico, Tamps.",v_ciudad_888930,2021,10,2021-10-01,115.674,Oct 2021
"Tampico, Tamps.",v_ciudad_888930,2021,11,2021-11-01,116.163,Nov 2021
"Tampico, Tamps.",v_ciudad_888930,2021,12,2021-12-01,116.679,Dic 2021
"Tampico, Tamps.",v_ciudad_888930,2022,1,2022-01-01,117.296,Ene 2022
"Tampico, Tamps.",v_ciudad_888930,2022,2,2022-02-01,118.345,Feb 2022
"Tampico, Tamps.",v_ciudad_888930,2022,3,2022-03-01,119.07,Mar 2022
"Tampico, Tamps.",v_ciudad_888930,2022,4,2022-04-01,118.197,Abr 2022
"Tampico, Tamps.",v_ciudad_888930,2022,5,2022-05-01,118.78,May 2022
"Tampico, Tamps.",v_ciudad_888930,2022,6,2022-06-01,119.211,Jun 2022
"Tampico, Tamps.",v_ciudad_888930,2022,7,2022-07-01,120.092,Jul 2022
"Tampico, Tamps.",v_ciudad_888930,2022,8,2022-08-01,121.176,Ago 2022
"Tampico, Tamps.",v_ciudad_888930,2022,9,2022-09-01,122.136,Sep 2022
"Tampico, Tamps.",v_ciudad_888930,2022,10,2022-10-01,123.932,Oct 2022
"Tampico, Tamps.",v_ciudad_888930,2022,11,2022-11-01,124.184,Nov 2022
"Tampico, Tamps.",v_ciudad_888930,2022,12,2022-12-01,124.745,Dic 2022
"Tampico, Tamps.",v_ciudad_888930,2023,1,2023-01-01,125.183,Ene 2023
"Tampico, Tamps.",v_ciudad_888930,2023,2,2023-02-01,125.684,Feb 2023
"Tampico, Tamps.",v_ciudad_888930,2023,3,2023-03-01,126.023,Mar 2023
"Tampico, Tamps.",v_ciudad_888930,2023,4,2023-04-01,124.683,Abr 2023
"Tampico, Tamps.",v_ciudad_888930,2023,5,2023-05-01,125.107,May 2023
"Tampico, Tamps.",v_ciudad_888930,2023,6,2023-06-01,124.86,Jun 2023
"Tampico, Tamps.",v_ciudad_888930,2023,7,2023-07-01,125.185,Jul 2023
"Tampico, Tamps.",v_ciudad_888930,2023,8,2023-08-01,125.76,Ago 2023
"Tampico, Tamps.",v_ciudad_888930,2023,9,2023-09-01,126.276,Sep 2023
"Tampico, Tamps.",v_ciudad_888930,2023,10,2023-10-01,128.317,Oct 2023
"Tampico, Tamps.",v_ciudad_888930,2023,11,2023-11-01,128.345,Nov 2023
"Tampico, Tamps.",v_ciudad_888930,2023,12,2023-12-01,129.531,Dic 2023
"Tampico, Tamps.",v_ciudad_888930,2024,1,2024-01-01,130.176,Ene 2024
"Tampico, Tamps.",v_ciudad_888930,2024,2,2024-02-01,130.866,Feb 2024
"Tampico, Tamps.",v_ciudad_888930,2024,3,2024-03-01,130.684,Mar 2024
"Tampico, Tamps.",v_ciudad_888930,2024,4,2024-04-01,129.49,Abr 2024
"Tampico, Tamps.",v_ciudad_888930,2024,5,2024-05-01,130.065,May 2024
"Tampico, Tamps.",v_ciudad_888930,2024,6,2024-06-01,130.503,Jun 2024
"Tampico, Tamps.",v_ciudad_888930,2024,7,2024-07-01,132.003,Jul 2024
"Tampico, Tamps.",v_ciudad_888930,2024,8,2024-08-01,132.246,Ago 2024
"Tampico, Tamps.",v_ciudad_888930,2024,9,2024-09-01,132.014,Sep 2024
"Tampico, Tamps.",v_ciudad_888930,2024,10,2024-10-01,133.756,Oct 2024
"Tampico, Tamps.",v_ciudad_888930,2024,11,2024-11-01,133.791,Nov 2024
"Tampico, Tamps.",v_ciudad_888930,2024,12,2024-12-01,133.803,Dic 2024
"Tampico, Tamps.",v_ciudad_888930,2025,1,2025-01-01,134.599,Ene 2025
"Tampico, Tamps.",v_ciudad_888930,2025,2,2025-02-01,135.01,Feb 2025
"Tampico, Tamps.",v_ciudad_888930,2025,3,2025-03-01,135.508,Mar 2025
"Tampico, Tamps.",v_ciudad_888930,2025,4,2025-04-01,134.747,Abr 2025
"Tampico, Tamps.",v_ciudad_888930,2025,5,2025-05-01,135.726,May 2025
"Tampico, Tamps.",v_ciudad_888930,2025,6,2025-06-01,135.887,Jun 2025
"Tampico, Tamps.",v_ciudad_888930,2025,7,2025-07-01,136.207,Jul 2025
"Tampico, Tamps.",v_ciudad_888930,2025,8,2025-08-01,136.369,Ago 2025
"Tampico, Tamps.",v_ciudad_888930,2025,9,2025-09-01,136.868,Sep 2025
"Tampico, Tamps.",v_ciudad_888930,2025,10,2025-10-01,138.272,Oct 2025
"Tampico, Tamps.",v_ciudad_888930,2025,11,2025-11-01,138.334,Nov 2025
"Tampico, Tamps.",v_ciudad_888930,2025,12,2025-12-01,139.146,Dic 2025
"Tampico, Tamps.",v_ciudad_888930,2026,1,2026-01-01,139.328,Ene 2026
"Tapachula, Chis.",v_ciudad_889360,2018,1,2018-01-01,98.766882406833,Ene 2018
"Tapachula, Chis.",v_ciudad_889360,2018,2,2018-02-01,98.548925732187,Feb 2018
"Tapachula, Chis.",v_ciudad_889360,2018,3,2018-03-01,99.140733516565,Mar 2018
"Tapachula, Chis.",v_ciudad_889360,2018,4,2018-04-01,99.208706445607,Abr 2018
"Tapachula, Chis.",v_ciudad_889360,2018,5,2018-05-01,99.472470963738,May 2018
"Tapachula, Chis.",v_ciudad_889360,2018,6,2018-06-01,99.827851168839,Jun 2018
"Tapachula, Chis.",v_ciudad_889360,2018,7,2018-07-01,99.916511511068,Jul 2018
"Tapachula, Chis.",v_ciudad_889360,2018,8,2018-08-01,100.88,Ago 2018
"Tapachula, Chis.",v_ciudad_889360,2018,9,2018-09-01,101.137,Sep 2018
"Tapachula, Chis.",v_ciudad_889360,2018,10,2018-10-01,101.464,Oct 2018
"Tapachula, Chis.",v_ciudad_889360,2018,11,2018-11-01,102.118,Nov 2018
"Tapachula, Chis.",v_ciudad_889360,2018,12,2018-12-01,103.273,Dic 2018
"Tapachula, Chis.",v_ciudad_889360,2019,1,2019-01-01,102.816,Ene 2019
"Tapachula, Chis.",v_ciudad_889360,2019,2,2019-02-01,102.133,Feb 2019
"Tapachula, Chis.",v_ciudad_889360,2019,3,2019-03-01,102.446,Mar 2019
"Tapachula, Chis.",v_ciudad_889360,2019,4,2019-04-01,102.902,Abr 2019
"Tapachula, Chis.",v_ciudad_889360,2019,5,2019-05-01,102.994,May 2019
"Tapachula, Chis.",v_ciudad_889360,2019,6,2019-06-01,102.867,Jun 2019
"Tapachula, Chis.",v_ciudad_889360,2019,7,2019-07-01,103.125,Jul 2019
"Tapachula, Chis.",v_ciudad_889360,2019,8,2019-08-01,103.7,Ago 2019
"Tapachula, Chis.",v_ciudad_889360,2019,9,2019-09-01,103.73,Sep 2019
"Tapachula, Chis.",v_ciudad_889360,2019,10,2019-10-01,104.258,Oct 2019
"Tapachula, Chis.",v_ciudad_889360,2019,11,2019-11-01,104.809,Nov 2019
"Tapachula, Chis.",v_ciudad_889360,2019,12,2019-12-01,105.233,Dic 2019
"Tapachula, Chis.",v_ciudad_889360,2020,1,2020-01-01,106.017,Ene 2020
"Tapachula, Chis.",v_ciudad_889360,2020,2,2020-02-01,105.345,Feb 2020
"Tapachula, Chis.",v_ciudad_889360,2020,3,2020-03-01,106.111,Mar 2020
"Tapachula, Chis.",v_ciudad_889360,2020,4,2020-04-01,106.433,Abr 2020
"Tapachula, Chis.",v_ciudad_889360,2020,5,2020-05-01,106.82,May 2020
"Tapachula, Chis.",v_ciudad_889360,2020,6,2020-06-01,108.007,Jun 2020
"Tapachula, Chis.",v_ciudad_889360,2020,7,2020-07-01,108.628,Jul 2020
"Tapachula, Chis.",v_ciudad_889360,2020,8,2020-08-01,109.358,Ago 2020
"Tapachula, Chis.",v_ciudad_889360,2020,9,2020-09-01,109.615,Sep 2020
"Tapachula, Chis.",v_ciudad_889360,2020,10,2020-10-01,110.021,Oct 2020
"Tapachula, Chis.",v_ciudad_889360,2020,11,2020-11-01,110.461,Nov 2020
"Tapachula, Chis.",v_ciudad_889360,2020,12,2020-12-01,111.099,Dic 2020
"Tapachula, Chis.",v_ciudad_889360,2021,1,2021-01-01,110.559,Ene 2021
"Tapachula, Chis.",v_ciudad_889360,2021,2,2021-02-01,110.808,Feb 2021
"Tapachula, Chis.",v_ciudad_889360,2021,3,2021-03-01,112.251,Mar 2021
"Tapachula, Chis.",v_ciudad_889360,2021,4,2021-04-01,112.508,Abr 2021
"Tapachula, Chis.",v_ciudad_889360,2021,5,2021-05-01,112.774,May 2021
"Tapachula, Chis.",v_ciudad_889360,2021,6,2021-06-01,113.508,Jun 2021
"Tapachula, Chis.",v_ciudad_889360,2021,7,2021-07-01,114.252,Jul 2021
"Tapachula, Chis.",v_ciudad_889360,2021,8,2021-08-01,115.642,Ago 2021
"Tapachula, Chis.",v_ciudad_889360,2021,9,2021-09-01,116.291,Sep 2021
